id	taxonomicStatus	scientificName	family	modified	acceptedNameUsageID
04765	accepted	Dietes iridioides (L.) Sweet ex Klatt	Iridaceae	2012-11-15	04765
02030	accepted	Brachystegia laurentii (De Wild.) Louis ex Hoyle	Fabaceae	2012-11-15	02030
02070	accepted	Bridelia ferruginea Benth.	Phyllanthaceae	2012-11-15	02070
02080	accepted	Bridelia micrantha (Hochst.) Baillon	Phyllanthaceae	2012-11-15	02080
02160	accepted	Cadaba farinosa Forssk.	Capparaceae	2012-11-15	02160
02161	synonym	Cadaba mombassana Gilg and Bened.	Capparaceae	2012-11-15	02160
02170	accepted	Cadaba farinosa Forssk.  subsp. farinosa	Capparaceae	2012-11-15	02170
11200	accepted	Schefflera volkensii (Engl.) Harms	Araliaceae	2012-11-15	11200
11210	accepted	Schouwia thebaica Webb	Brassicaceae	2012-11-15	11210
11220	accepted	Schwenckia americana L.	Solanaceae	2012-11-15	11220
08960	accepted	Myrica salicifolia  Hochst. ex A. Rich.	Myricaceae	2012-11-15	08960
08980	accepted	Nauclea latifolia Sm.	Rubiaceae	2012-11-15	08980
08991	synonym	Sarcocephalus pobeguinii Pobéguin ex Pellegr.	Rubiaceae	2012-11-15	08990
09550	accepted	Passiflora edulis Sims	Passifloraceae	2012-11-15	09550
01120	accepted	Ambrosia maritima L.	Asteraceae	2012-11-15	01120
01130	accepted	Ambrosia sp.	Asteraceae	2012-11-15	01130
00615	accepted	Aframomum sp.	Zingiberaceae	2012-11-15	00615
01150	accepted	Ampelocissus grantii (Bak.) Planch.	Vitaceae	2012-11-15	01150
01160	accepted	Anacardium occidentale L.	Anacardiaceae	2012-11-15	01160
01170	accepted	Ananas comosus (L.) Merr.	Bromeliaceae	2012-11-15	01170
01180	accepted	Ananas sativus Schult. f.	Bromeliaceae	2012-11-15	01180
01190	accepted	Andira inermis D.C.	Papilionaceae	2012-11-15	01190
01200	accepted	Andrachne ovalis Müll. Arg.	Euphorbiaceae	2012-11-15	01200
01210	accepted	Andropogon canaliculatus Schumach.	Poaceae	2012-11-15	01210
01220	accepted	Andropogon gayanus Kunth	Poaceae	2012-11-15	01220
10115	accepted	Pittosporum viridiflorum Sims	Pittosparaceae	2012-11-15	10115
10965	accepted	Ruta chalepensis L.	Rutaceae	2012-11-15	10965
09075	accepted	Nigella sativa L.	Ranunculaceae	2012-11-15	09075
08690	accepted	Mitragyna inermis (Willd.) K.Schum.	Rubiaceae	2012-11-15	08690
07901	synonym	Lannea stuhlmannii (Engl.) Engl.	Anacardiaceae	2012-11-15	07900
12901	synonym	Vernonia stipulacea Klatt	Asteraceae	2012-11-15	12900
06985	accepted	Hymenodictyon parvifolium Oliv.	Rubiaceae	2012-11-15	06985
04275	accepted	Cucumis myriocarpus Naud.	Cucurbitaceae	2012-11-15	04275
04685	accepted	Desmodium repandum (Vahl) DC.	Fabaceae	2012-11-15	04685
04965	accepted	Dissotis senegambiensis (Guill. & Perr. )Triana  var. alpestris (Taub.) A. & R. Fernandes	Melastomataceae	2012-11-15	04965
05822	accepted	Euphorbia schimperiana Scheele	Euphorbiaceae	2012-11-15	05822
00200	accepted	Acacia nilotica (L.) Willd. ex  Del. var. nilotica	Mimosaceae	2012-11-15	00200
00220	accepted	Acacia pennata Willd.	Mimosaceae	2012-11-15	00220
05480	accepted	Erucastrum arabicum Fischer & Meyer	Brassicaceae	2012-11-15	05480
05510	accepted	Erythrococca bongensis Pax	Euphorbiaceae	2012-11-15	05510
05530	accepted	Erythrophleum lasianthum Corb.	Fabaceae	2012-11-15	05530
05570	accepted	Eucalyptus grandis Hill & Maiden	Myrtaceae	2012-11-15	05570
05585	accepted	Eucalyptus saligna Sm.	Myrtaceae	2012-11-15	05585
05620	accepted	Eucomis undulata Ait.	Hyacinthaceae	2012-11-15	05620
05630	accepted	Euphorbia abyssinica J.F.Gmel.	Euphorbiaceae	2012-11-15	05630
05660	accepted	Euphorbia convolvuloides Hochst. ex  Benth.	Euphorbiaceae	2012-11-15	05660
05680	accepted	Euphorbia echinus Coss. & Hook.	Euphorbiaceae	2012-11-15	05680
05690	accepted	Euphorbia grandicornis Goebel	Euphorbiaceae	2012-11-15	05690
05710	accepted	Euphorbia heterochroma Pax	Euphorbiaceae	2012-11-15	05710
06100	accepted	Galium aparinoides Forssk.	Rubiaceae	2012-11-15	06100
06120	accepted	Gardenia ternifolia Schumach. & Thonn.	Rubiaceae	2012-11-15	06120
11940	accepted	Steganotaenia araliacea Hochst.	Apiaceae	2012-11-15	11940
12650	accepted	Triumfetta sp.	Tiliaceae	2012-11-15	12650
11731	synonym	Solanum sisymbriifolium Lam.	Solanaceae	2012-11-15	11730
11740	accepted	Solanum sp.	Solanaceae	2012-11-15	11740
02520	accepted	Carduus leptacanthus Fresen.	Asteraceae	2012-11-15	02520
12910	accepted	Vernonia podocoma Sch. Bip. Ex Scheinf. & Aschers.	Asteraceae	2012-11-15	12910
12930	accepted	Vernonia smithiana Less.	Asteraceae	2012-11-15	12930
12950	accepted	Vernonia subuligera O. Hoffm.	Asteraceae	2012-11-15	12950
03541	synonym	Colocasia antiquorum Schott & Endl.	Araceae	2012-11-15	03540
10161	synonym	Plectranthus comosus Sims	Lamiaceae	2012-11-15	10160
07490	accepted	Jatropha curcas L.	Euphorbiaceae	2012-11-15	07490
02537	synonym	Carissa spinarum L.	Apocynaceae	2012-11-15	02535
00997	accepted	Aloe trichosantha A.Berger	Aloaceae	2012-11-15	00997
03962	synonym	Cordia monoica Roxb.	Boraginaceae	2012-11-15	03961
09171	synonym	Ocimum urticifolium Roth	Lamiaceae	2012-11-15	09170
01420	accepted	Asparagus abyssinicus Hochst. ex  A. Rich.	Asparagaceae	2012-11-15	01420
05731	synonym	Euphorbia barteri N.E.Br.	Euphorbiaceae	2012-11-15	05730
11622	synonym	Solanum macrocarpon L.	Solanaceae	2012-11-15	11620
00414	synonym	Achyranthes obovata Peter.	Amaranthaceae	2012-11-15	00410
06301	synonym	Gossypium arboreum auct.	Malvaceae	2012-11-15	06300
07470	accepted	Jasminum floribundum R. Br. ex Fresen.	Oleaceae	2012-11-15	07470
06745	accepted	Heliotropium cinerascens A.DC.	Boraginaceae	2012-11-15	06745
08105	accepted	Leucas abyssinica (Benth.) Briq.	Lamiaceae	2012-11-15	08105
11642	accepted	Solanum glabratum Dunal	Solanaceae	2012-11-15	11642
13192	accepted	Zaleya pentandra (L.) C.Jeffrey	Aizoaceae	2012-11-15	13192
00965	accepted	Aloe pubescens Reynolds	Aloaceae	2012-11-15	00965
03215	accepted	Citrus aurantium L.	Rutaceae	2012-11-15	03215
04353	accepted	Curcuma longa L.	Zingiberaceae	2012-11-15	04353
05725	accepted	Euphorbia ingens E.Mey. ex Boiss.	Euphorbiaceae	2012-11-15	05725
07785	accepted	Lagenaria breviflora (Benth.) Roberty	Cucurbitaceae	2012-11-15	07785
10078	accepted	Piper nigrum L.	Piperaceae	2012-11-15	10078
10125	accepted	Plantago major L.	Plantaginaceae	2012-11-15	10125
07455	accepted	Jasminum abyssinicum Hoscht. Ex DC.	Oleaceae	2012-11-15	07455
13051	synonym	Vitex simplicifolia Oliv.	Verbenaceae	2012-11-15	13050
10732	accepted	Rauvolfia vomitoria Afzel.	Apocynaceae	2012-11-15	10732
00760	accepted	Albizia anthelmintica Brongn.	Fabaceae	2012-11-15	00760
05450	accepted	Eriosema psoraleoides (Lam.) G. Don	Fabaceae	2012-11-15	05450
05451	synonym	Eriosema cajanoides (Guill. et Perr.) Hook. f.	Fabaceae	2012-11-15	05450
05490	accepted	Erythrina abyssinica Lam. ex DC.	Fabaceae	2012-11-15	05490
05500	accepted	Erythrina senegalensis A.DC.	Fabaceae	2012-11-15	05500
05520	accepted	Erythrophleum guineense G. Don	Fabaceae	2012-11-15	05520
05521	synonym	Erythrophleum suaveolens (Guill. & Perr.) Brenan	Fabaceae	2012-11-15	05520
05540	accepted	Eucalyptus sp.	Myrtaceae	2012-11-15	05540
08760	accepted	Momordica spinosa (Gilg) Chiov.	Cucurbitaceae	2012-11-15	08760
08770	accepted	Monadenium lugardae N.E.Br.	Euphorbiaceae	2012-11-15	08770
08790	accepted	Monsonia angustifolia E. Mey. ex A. Rich.	Geraniaceae	2012-11-15	08790
08850	accepted	Moringa oleifera Lam.	Moringaceae	2012-11-15	08850
08861	synonym	Hyperanthera ruspoliana (Engl.) Chiov.	Moringaceae	2012-11-15	08860
08890	accepted	Mucuna pruriens (L.) DC.	Fabaceae	2012-11-15	08890
08930	accepted	Musa sapientum L.	Musaceae	2012-11-15	08930
08950	accepted	Myrica kilimandscharica Engl.	Myricaceae	2012-11-15	08950
08970	accepted	Myrsine africana L.	Myrsinaceae	2012-11-15	08970
11360	accepted	Senecio ruwenzoriensis S. Moore	Asteraceae	2012-11-15	11360
11380	accepted	Senecio stuhlmannii Klatt	Asteraceae	2012-11-15	11380
07320	accepted	Ipomoea batatas (L.) Lam.	Convolvulaceae	2012-11-15	07320
07340	accepted	Ipomoea cairica (L.) Sweet	Convolvulaceae	2012-11-15	07340
07350	accepted	Ipomoea coscinosperma Hochst.	Convolvulaceae	2012-11-15	07350
07360	accepted	Ipomoea eriocarpa R. Br.	Convolvulaceae	2012-11-15	07360
07380	accepted	Ipomoea involucrata P. Beauv.	Convolvulaceae	2012-11-15	07380
07390	accepted	Ipomoea longituba  Hall. f.	Convolvulaceae	2012-11-15	07390
07440	accepted	Ipomoea spathulata Hall. f.	Convolvulaceae	2012-11-15	07440
07450	accepted	Isoberlinia angolensis (Benth.) Hoyle & Brenan	Fabaceae	2012-11-15	07450
02360	accepted	Capparis corymbosa Lam.	Capparaceae	2012-11-15	02360
02381	synonym	Capparis acuminata De Wild.	Capparaceae	2012-11-15	02380
02412	synonym	Capparis persicifolia A.Rich.	Capparaceae	2012-11-15	02410
02411	synonym	Capparis polymorpha Guill. & Pers.	Capparaceae	2012-11-15	02410
02525	accepted	Carduus nyassanus (S. Moore) R.E. Fr.	Asteraceae	2012-11-15	02525
04515	accepted	Cynoglossum coeruleum A.DC.	Boraginaceae	2012-11-15	04515
06040	accepted	Ficus thonningii Blume	Moraceae	2012-11-15	06040
06041	synonym	Ficus iteophylla Miq.	Moraceae	2012-11-15	06040
06050	accepted	Ficus vogelii  (Miq.) Miq.	Moraceae	2012-11-15	06050
06051	synonym	Ficus lutea Vahl	Moraceae	2012-11-15	06050
06060	accepted	Foeniculum vulgare Mill.	Apiaceae	2012-11-15	06060
06061	synonym	Foeniculum officinale All.	Apiaceae	2012-11-15	06060
06113	accepted	Garcinia buchananii Baker	Clusiaceae	2012-11-15	06113
06130	accepted	Geniosporum rotundifolium  Briq.	Lamiaceae	2012-11-15	06130
06131	synonym	Geniosporum paludosum Bak.	Lamiaceae	2012-11-15	06130
06300	accepted	Gossypium herbaceum L.	Malvaceae	2012-11-15	06300
06330	accepted	Gouania longispicata Engl.	Rhamnaceae	2012-11-15	06330
06340	accepted	Grewia bicolor Juss.	Tiliaceae	2012-11-15	06340
06370	accepted	Grewia flava DC.	Tiliaceae	2012-11-15	06370
11240	accepted	Sclerocarya birrea  (A. Rich.) Hochst.	Anacardiaceae	2012-11-15	11240
11250	accepted	Sclerocarya birrea (A. Rich.) Hochst. subsp. birrea Sond.	Anacardiaceae	2012-11-15	11250
11260	accepted	Sclerocarya caffra Sond.	Anacardiaceae	2012-11-15	11260
12590	accepted	Trichodesma zeylanicum (Burm.) R. Br.	Boraginaceae	2012-11-15	12590
00880	accepted	Aloe barteri Bak.	Aloaceae	2012-11-15	00880
00150	accepted	Acacia mildbraedii Harms	Mimosaceae	2012-11-15	00150
00870	accepted	Allophylus africanus P. Beauv.	Sapindaceae	2012-11-15	00870
00890	accepted	Aloe broomii Schönl.	Aloaceae	2012-11-15	00890
00900	accepted	Aloe chabaudii Schönl.	Aloaceae	2012-11-15	00900
00910	accepted	Aloe ferox Miller	Aloaceae	2012-11-15	00910
00920	accepted	Aloe graminicola Reynolds	Aloaceae	2012-11-15	00920
05395	accepted	Enteropogon macrostachyus (Hochst. ex A.Rich.) Munro ex Benth.	Poaceae	2012-11-15	05395
06520	accepted	Haemanthus multiflorus Martyn	Amaryllidaceae	2012-11-15	06520
12450	accepted	Thymus vulgaris L.	Lamiaceae	2012-11-15	12450
12470	accepted	Tinospora bakis (A. Rich.) Miers	Menispermaceae	2012-11-15	12470
01500	accepted	Aspilia pluriseta Schweinf.	Asteraceae	2012-11-15	01500
01510	accepted	Astragalus vogelii (Webb) Bornm.	Fabaceae	2012-11-15	01510
01520	accepted	Astripomoea grantii (Rendle) Verdc.	Convolvulaceae	2012-11-15	01520
01530	accepted	Asystasia gangetica (L.) T. Anders.	Acanthaceae	2012-11-15	01530
01540	accepted	Atriplex halimus L.	Chenopodiaceae	2012-11-15	01540
01560	accepted	Avicennia africana P. Beauv.	Avicenniaceae	2012-11-15	01560
01570	accepted	Azadirachta indica A. Juss.	Meliaceae	2012-11-15	01570
01571	synonym	Melia azadirachta L.	Meliaceae	2012-11-15	01570
01580	accepted	Azolla sp.	Salviniaceae	2012-11-15	01580
01250	accepted	Anisopappus africanus (Hook. f.) Oliv. & Hiern	Asteraceae	2012-11-15	01250
08580	accepted	Microglossa densiflora Hook.f.	Asteraceae	2012-11-15	08580
01680	accepted	Beckeropsis uniseta (Nees) K. Schum.	Poaceae	2012-11-15	01680
01690	accepted	Berkheya spekeana Oliv.	Asteraceae	2012-11-15	01690
06580	accepted	Haumaniastrum galeopsifolium (Bak.) Duv. & Plancke	Lamiaceae	2012-11-15	06580
06610	accepted	Heeria pulcherrima (Schweinf.) O. Ktze	Anacardiaceae	2012-11-15	06610
06611	synonym	Ozoroa pulcherrima (Schweinf.) R. & A. Fernandes	Anacardiaceae	2012-11-15	06610
11280	accepted	Sebaea crassulifolia Cham. & Schl.	Gentianaceae	2012-11-15	11280
11290	accepted	Securidaca longipedunculata Fresen.	Polygalaceae	2012-11-15	11290
11301	synonym	Flueggea virosa (Roxb. ex Willd.) Voigt	Phyllanthaceae	2012-11-15	11300
11302	synonym	Flueggea microcarpa Blume	Phyllanthaceae	2012-11-15	11300
11860	accepted	Spathodea campanulata P. Beauv.	Bignoniaceae	2012-11-15	11860
11880	accepted	Sphaeranthus bullatus Matt. F.	Asteraceae	2012-11-15	11880
11300	accepted	Securinega virosa (Roxb. ex Willd.) Baill.	Euphorbiaceae	2012-11-15	11300
11303	synonym	Securinega abyssinica A. Rich.	Phyllanthaceae	2012-11-15	11300
08981	synonym	Sarcocephalus esculentus Afzel. ex Sabine	Rubiaceae	2012-11-15	08980
08990	accepted	Nauclea pobeguinii (Pobéguin ex Pellegr.) Petit	Rubiaceae	2012-11-15	08990
09020	accepted	Neorautanenia mitis (A. Rich.) Verdc.	Fabaceae	2012-11-15	09020
09040	accepted	Nerium oleander L.	Apocynaceae	2012-11-15	09040
09050	accepted	Newbouldia laevis (P.Beauv.) Seemann ex Bureau	Bignoniaceae	2012-11-15	09050
09060	accepted	Nicotiana rustica L.	Solanaceae	2012-11-15	09060
09130	accepted	Ochna pulchra Hook. f.	Ochnaceae	2012-11-15	09130
09150	accepted	Ocimum americanum L.	Lamiaceae	2012-11-15	09150
09151	synonym	Ocimum canum Sims.	Lamiaceae	2012-11-15	09150
09900	accepted	Phaseolus sp.	Fabaceae	2012-11-15	09900
09910	accepted	Phaseolus vulgaris L.	Fabaceae	2012-11-15	09910
07290	accepted	Inula glomerata Oliver & Hiern	Asteraceae	2012-11-15	07290
07420	accepted	Ipomoea repens Lam.	Convolvulaceae	2012-11-15	07420
07421	synonym	Ipomoea asarifolia (Desr.) Roem. & Schult.	Convolvulaceae	2012-11-15	07420
07330	accepted	Ipomoea blepharophylla Hall. f.	Convolvulaceae	2012-11-15	07330
12080	accepted	Sutera pinnatifida O. Ktze.	Scrophulariaceae	2012-11-15	12080
12570	accepted	Trichilia emetica Vahl	Meliaceae	2012-11-15	12570
06710	accepted	Helichrysum nudifolium (L.) Less.	Asteraceae	2012-11-15	06710
06750	accepted	Heliotropium indicum L.	Boraginaceae	2012-11-15	06750
08520	accepted	Melia volkensii Guerke	Meliaceae	2012-11-15	08520
08540	accepted	Melinis minutiflora P. Beauv.	Poaceae	2012-11-15	08540
08550	accepted	Mentha  sp.	Lamiaceae	2012-11-15	08550
08570	accepted	Mesembryanthemum div. sp.	Aizoaceae	2012-11-15	08570
08020	accepted	Leersia hexandra Sw.	Poaceae	2012-11-15	08020
08030	accepted	Leonotis dysophylla Benth.	Lamiaceae	2012-11-15	08030
08040	accepted	Leonotis leonurus (L.) R.Br	Lamiaceae	2012-11-15	08040
11350	accepted	Senecio petitianus A. Rich.	Asteraceae	2012-11-15	11350
11351	synonym	Senecio hadiensis Forssk.	Asteraceae	2012-11-15	11350
02461	synonym	Caralluma mouretti  A. Chev.	Asclepiadaceae	2012-11-15	02460
02480	accepted	Caralluma speciosa N.E. Br.	Asclepiadaceae	2012-11-15	02480
02500	accepted	Cardiospermum halicacabum L.	Sapindaceae	2012-11-15	02500
02510	accepted	Carduus div. sp.	Asteraceae	2012-11-15	02510
02530	accepted	Carica papaya L.	Caricaceae	2012-11-15	02530
02550	accepted	Cassia absus L.	Fabaceae	2012-11-15	02550
02790	accepted	Celosia schweinfurthiana Schinz	Amaranthaceae	2012-11-15	02790
02810	accepted	Celosia trigyna L.	Amaranthaceae	2012-11-15	02810
08600	accepted	Microglossa pyrifolia (Lam.) O. Ktze.	Asteraceae	2012-11-15	08600
08601	synonym	Microglossa volubilis (Wallich) DC.	Asteraceae	2012-11-15	08600
08691	synonym	Nauclea africana Willd.	Rubiaceae	2012-11-15	08690
08710	accepted	Mitragyna stipulosa (DC.) O. Ktze	Rubiaceae	2012-11-15	08710
08750	accepted	Momordica pterocarpa  A. Rich.	Cucurbitaceae	2012-11-15	08750
06554	synonym	Arthrophytum scoparium (Pomel ) Iljin.	Chenopodiaceae	2012-11-15	06553
07515	accepted	Juniperus oxycedrus L.	Cupressaceae	2012-11-15	07515
08715	accepted	Moltkia ciliata (Forssk.) Maire	Boraginaceae	2012-11-15	08715
08716	synonym	Lithospermum callosum Vahl.	Boraginaceae	2012-11-15	08715
09095	accepted	Nucularia perrinii Batt.	Chenopodiaceae	2012-11-15	09095
10735	accepted	Retama retam (Forssk.) Webb.	Fabaceae	2012-11-15	10735
09011	synonym	Parinari macrophylla Sabine	Chrysobalanaceae	2012-11-15	09010
09490	accepted	Parkia africana R. Br.	Fabaceae	2012-11-15	09490
09500	accepted	Parkia biglobosa ( Jacq.) R.Br. ex G. Don	Fabaceae	2012-11-15	09500
09501	synonym	Parkia clappertoniana Keay	Fabaceae	2012-11-15	09500
09510	accepted	Parkia filicoidea Welw.	Fabaceae	2012-11-15	09510
02830	accepted	Celtis mildbraedii Engl.	Ulmaceae	2012-11-15	02830
02841	synonym	Celtis brownii Rendle	Ulmaceae	2012-11-15	02840
11650	accepted	Solanum incanum L.	Solanaceae	2012-11-15	11650
11660	accepted	Solanum indicum L.	Solanaceae	2012-11-15	11660
11870	accepted	Spermacoce princeae (K. Schum.) Verdc.	Rubiaceae	2012-11-15	11870
12370	accepted	Terminalia glaucescens  Planch. ex  Benth.	Combretaceae	2012-11-15	12370
12371	synonym	Terminalia schimperiana  Hochst.	Combretaceae	2012-11-15	12370
11060	accepted	Salsola dendroides Pall. var. africana Brenan	Chenopodiaceae	2012-11-15	11060
12865	accepted	Vernonia jugalis Oliv. & Hiern	Asteraceae	2012-11-15	12865
00455	accepted	Acrocephalus galeopsifolium Bak.	Lamiaceae	2012-11-15	00455
08495	accepted	Maytenus arbutifolia (Hochst. ex A.Rich.) R.Wilczek	Celastraceae	2012-11-15	08495
08905	accepted	Mukia maderaspatana (L.) M.J. Roem.	Cucurbitaceae	2012-11-15	08905
03460	accepted	Cochlospermum tinctorium Perr. ex  A. Rich.	Bixaceae	2012-11-15	03460
08330	accepted	Lysimachia ruhmeriana Vatke	Primulaceae	2012-11-15	08330
08352	synonym	Maerua bukobensis Gilg & Bened.	Capparaceae	2012-11-15	08350
08351	synonym	Maerua arenicola sensu Eyles	Capparaceae	2012-11-15	08350
11310	accepted	Senecio cydoniifolius O. Hoffm.	Asteraceae	2012-11-15	11310
11410	accepted	Sesamum angustifolium (Oliv.) Engl.	Pedaliaceae	2012-11-15	11410
11421	synonym	Sesamum orientale L.	Pedaliaceae	2012-11-15	11420
11432	synonym	Sesbania pachycarpa DC.	Fabaceae	2012-11-15	11430
11431	synonym	Sesbania bispinosa (Jacq.) W. F. Wight	Fabaceae	2012-11-15	11430
11440	accepted	Sesbania macrantha  Welw. ex Phillipps & Hutch.	Fabaceae	2012-11-15	11440
11470	accepted	Sesbania sp.	Fabaceae	2012-11-15	11470
12575	accepted	Trichilia prieuriana A.Juss.	Meliaceae	2012-11-15	12575
12897	accepted	Vernonia hymenolepis A.Rich.	Asteraceae	2012-11-15	12897
01378	accepted	Artemisia absinthium L	Asteraceae	2012-11-15	01378
11520	accepted	Sida cordifolia L.	Malvaceae	2012-11-15	11520
03830	accepted	Convolvulus spinosus Burm.f.	Convolvulaceae	2012-11-15	03830
03850	accepted	Conyza bonariensis  (L.) Cronq.	Asteraceae	2012-11-15	03850
03880	accepted	Conyza sumatrensis (Retz.) E.K. Walker	Asteraceae	2012-11-15	03880
04280	accepted	Cucumis prophetarum L.	Cucurbitaceae	2012-11-15	04280
04300	accepted	Cucurbita maxima Duchesne ex Lam.	Cucurbitaceae	2012-11-15	04300
04320	accepted	Culcasia scandens P. Beauv.	Araceae	2012-11-15	04320
04390	accepted	Cussonia barteri Seem.	Araliaceae	2012-11-15	04390
04391	synonym	Cussonia djalonensis A. Chev.	Araliaceae	2012-11-15	04390
04400	accepted	Cyathea manniana  Hook.	Cyatheaceae	2012-11-15	04400
13240	accepted	Zanthoxylum usambarense (Engl.) Kokwaro	Rutaceae	2012-11-15	13240
13250	accepted	Zea mays L.	Poaceae	2012-11-15	13250
02120	accepted	Bryophyllum pinnatum (Lam.) Kurz	Crassulaceae	2012-11-15	02120
02536	synonym	Carissa pubescens A. DC.	Apocynaceae	2012-11-15	02535
02540	accepted	Carthamnus tinctorius L.	Asteraceae	2012-11-15	02540
02560	accepted	Cassia alata L.	Fabaceae	2012-11-15	02560
02661	synonym	Senna septemtrionalis (Viv.) Irwin & Barneby	Fabaceae	2012-11-15	02660
11400	accepted	Sesamum angolense Welw.	Pedaliaceae	2012-11-15	11400
11430	accepted	Sesbania aculeata Pers.	Fabaceae	2012-11-15	11430
06425	accepted	Grewia trichocarpa Hochst. ex A.Rich.	Tiliaceae	2012-11-15	06425
06421	synonym	Chadara tenax Forssk.	Tiliaceae	2012-11-15	06420
06470	accepted	Guizotia scabra (Vis.) Chiov.	Asteraceae	2012-11-15	06470
03320	accepted	Clerodendrum glabrum E. Mey.	Verbenaceae	2012-11-15	03320
03340	accepted	Clerodendrum myricoides (Hochst.) R. Br. ex Vatke	Verbenaceae	2012-11-15	03340
03360	accepted	Clerodendrum schweinfurthii Guerke var longitubum	Verbenaceae	2012-11-15	03360
04440	accepted	Cymbopogon nervatus (Hochst.) Chiov.	Poaceae	2012-11-15	04440
04450	accepted	Cymbopogon proximus (Hochst. ex A. Rich) Stapf.	Poaceae	2012-11-15	04450
05340	accepted	Ensete ventricosum (Welw.) Cheesman	Musaceae	2012-11-15	05340
05341	synonym	Musa ensete Gmel.	Musaceae	2012-11-15	05340
05350	accepted	Entada abyssinica  Steud. ex A. Rich.	Fabaceae	2012-11-15	05350
05360	accepted	Entada africana Guill. & Perr.	Fabaceae	2012-11-15	05360
05361	synonym	Entada sudanica Schweinf.	Fabaceae	2012-11-15	05360
09640	accepted	Pavonia urens Cav.	Malvaceae	2012-11-15	09640
09650	accepted	Pelargonium pulveratum Colv. ex Sweet	Geraniaceae	2012-11-15	09650
09700	accepted	Pennisetum purpureum Schumach.	Poaceae	2012-11-15	09700
09730	accepted	Pennisetum typhoides (Burm.) Stapf. & Hubb.	Poaceae	2012-11-15	09730
09750	accepted	Pentadiplandra brazzeana  Baill.	Capparaceae	2012-11-15	09750
09810	accepted	Pentas zanzibarica  (Klotzsch) Vatke	Rubiaceae	2012-11-15	09810
09830	accepted	Pergularia extensa (Jacq.) N.E. Br.	Asclepiadaceae	2012-11-15	09830
02581	synonym	Senna didymobotrya (Fresen) Irwin & Barneby	Fabaceae	2012-11-15	02580
02590	accepted	Cassia hirsuta  L.	Fabaceae	2012-11-15	02590
02620	accepted	Cassia mimosoides L.	Fabaceae	2012-11-15	02620
02641	synonym	Senna occidentalis (L.) Link	Fabaceae	2012-11-15	02640
02650	accepted	Cassia petersiana Bolle	Fabaceae	2012-11-15	02650
02570	accepted	Cassia angustifola Vahl.	Fabaceae	2012-11-15	02570
08995	accepted	Nelsonia canescens (Lam.) Spreng.	Acanthaceae	2012-11-15	08995
05635	accepted	Euphorbia aegyptica Boiss	Euphorbiaceae	2012-11-15	05635
03931	synonym	Cordia holstii Guerke	Boraginaceae	2012-11-15	03930
03960	accepted	Cordia myxa L.	Boraginaceae	2012-11-15	03960
03970	accepted	Cordyla pinnata (Lepr. ex A. Rich.) Milne-Redh.	Fabaceae	2012-11-15	03970
03980	accepted	Cordyline terminalis Kunth	Agavaceae	2012-11-15	03980
09980	accepted	Phyllanthus pentandrus  Schumach. & Thonn.	Phyllanthaceae	2012-11-15	09980
10000	accepted	Physalis peruviana L.	Solanaceae	2012-11-15	10000
10020	accepted	Phytolacca heptandra Retz.	Phytolaccaceae	2012-11-15	10020
10030	accepted	Picris humilis DC.	Asteraceae	2012-11-15	10030
01671	synonym	Piliostigma rufescens (Lam.) Benth.	Fabaceae	2012-11-15	01670
03410	accepted	Clutia sp.	Euphorbiaceae	2012-11-15	03410
03420	accepted	Coccinia adoensis (A. Rich.) Cogn.	Cucurbitaceae	2012-11-15	03420
03440	accepted	Cocculus leaeba DC.	Menispermaceae	2012-11-15	03440
03470	accepted	Coffea arabica L.	Rubiaceae	2012-11-15	03470
03530	accepted	Colocasia sp.	Araceae	2012-11-15	03530
03560	accepted	Combretum  aculeatum Vent.	Combretaceae	2012-11-15	03560
03590	accepted	Combretum dolichopetalum Engl. & Diels	Combretaceae	2012-11-15	03590
03601	synonym	Combretum passargei Engl. et Diels	Combretaceae	2012-11-15	03600
10420	accepted	Protea hirta Klotzsch	Proteaceae	2012-11-15	10420
10430	accepted	Protea madiensis Oliv.	Proteaceae	2012-11-15	10430
05770	accepted	Euphorbia officinarum  L.	Euphorbiaceae	2012-11-15	05770
05771	synonym	Euphorbia beauvmierana Hook. f. & Cosson	Euphorbiaceae	2012-11-15	05770
05780	accepted	Euphorbia polycnemoides Hochst. ex Boiss.	Euphorbiaceae	2012-11-15	05780
05800	accepted	Euphorbia resinifera Berg.	Euphorbiaceae	2012-11-15	05800
05810	accepted	Euphorbia robecchii Pax	Euphorbiaceae	2012-11-15	05810
05820	accepted	Euphorbia sapinii De Wild.	Euphorbiaceae	2012-11-15	05820
05850	accepted	Euphorbia truncata N.E.Br.	Euphorbiaceae	2012-11-15	05850
05880	accepted	Fagara zanthoxyloides Lam.	Rutaceae	2012-11-15	05880
05890	accepted	Faurea arborea Engl.	Proteaceae	2012-11-15	05890
05900	accepted	Feretia apodanthera Del.	Rubiaceae	2012-11-15	05900
05910	accepted	Ferula communis L.	Apiaceae	2012-11-15	05910
05921	synonym	Ficus sur Forssk.	Moraceae	2012-11-15	05920
05930	accepted	Ficus elastica Roxb.	Moraceae	2012-11-15	05930
05940	accepted	Ficus exasperata Vahl	Moraceae	2012-11-15	05940
05950	accepted	Ficus glumosa Del.	Moraceae	2012-11-15	05950
05970	accepted	Ficus ingens (Miq.) Miq.	Moraceae	2012-11-15	05970
05980	accepted	Ficus maclaudi  ?	Moraceae	2012-11-15	05980
